Term	TF	IDF
18.973	0.000037	0.000000
11.1818	0.000037	0.000000
17.3885	0.000037	0.000000
11.1803zm13.3969	0.000037	0.000000
9.44196l17.1051	0.000037	0.000000
9.44967c17.2189	0.000037	0.000000
9.45378	0.000037	0.000000
17.3323	0.000037	0.000000
9.43475	0.000037	0.000000
17.4385	0.000037	0.000000
9.39373c17.5447	0.000037	0.000000
9.35271	0.000037	0.000000
17.6413	0.000037	0.000000
9.29058	0.000037	0.000000
17.7224	0.000037	0.000000
9.21117c17.8035	0.000037	0.000000
9.13177	0.000037	0.000000
17.8674	0.000037	0.000000
9.03677	0.000037	0.000000
17.9102	0.000037	0.000000
8.93203c17.9529	0.000037	0.000000
8.82729	0.000037	0.000000
17.9736	0.000037	0.000000
8.71502	0.000037	0.000000
17.971	0.000037	0.000000
8.60217l17.9713	0.000037	0.000000
8.58804c17.975	0.000037	0.000000
8.47525	0.000037	0.000000
17.9554	0.000037	0.000000
8.36296	0.000037	0.000000
17.9137	0.000037	0.000000
8.25809c17.872	0.000037	0.000000
8.15322	0.000037	0.000000
17.809	0.000037	0.000000
8.05799	0.000037	0.000000
17.7287	0.000037	0.000000
7.97826c17.6484	0.000037	0.000000
7.89853	0.000037	0.000000
17.5524	0.000037	0.000000
7.836	0.000037	0.000000
17.4467	0.000037	0.000000
7.79451c17.341	0.000037	0.000000
7.75303	0.000037	0.000000
17.2278	0.000037	0.000000
7.73348	0.000037	0.000000
17.114	0.000037	0.000000
7.73705l13.4058	0.000037	0.000000
7.72934l13.3969	0.000037	0.000000
9.44196zm13.4135	0.000037	0.000000
5.99854l16.586	0.000037	0.000000
6.00476c17.1477	0.000037	0.000000
6.0066	0.000037	0.000000
17.4833	0.000037	0.000000
5.62602	0.000037	0.000000
17.4849	0.000037	0.000000
5.15726c17.4864	0.000037	0.000000
4.68851	0.000037	0.000000
17.1761	0.000037	0.000000
4.30742	0.000037	0.000000
16.5936	0.000037	0.000000
4.30668l13.422	0.000037	0.000000
4.30006l13.4135	0.000037	0.000000
5.99854z	0.000037	0.000000
m7.47189	0.000037	0.000000
11.1567l2.93275	0.000037	0.000000
11.1517l2.97315	0.000037	0.000000
2.54817l6.97054	0.000037	0.000000
2.55412c8.77636	0.000037	0.000000
2.5581	0.000037	0.000000
9.75172	0.000037	0.000000
3.67597	0.000037	0.000000
9.74514	0.000037	0.000000
4.99658c9.74293	0.000037	0.000000
5.58934	0.000037	0.000000
9.4382	0.000037	0.000000
6.19488	0.000037	0.000000
8.97382	0.000037	0.000000
6.65247c9.65324	0.000037	0.000000
7.01004	0.000037	0.000000
10.2331	0.000037	0.000000
7.815	0.000037	0.000000
10.2325	0.000037	0.000000
8.65113c10.2168	0.000037	0.000000
10.1282	0.000037	0.000000
9.05245	0.000037	0.000000
11.1632	0.000037	0.000000
7.47189	0.000037	0.000000
11.1567zm5.08142	0.000037	0.000000
9.42619l7.18561	0.000037	0.000000
9.43068c7.29937	0.000037	0.000000
9.43479	0.000037	0.000000
7.41283	0.000037	0.000000
9.41575	0.000037	0.000000
7.51899	0.000037	0.000000
9.37473c7.62516	0.000037	0.000000
9.33372	0.000037	0.000000
7.72178	0.000037	0.000000
9.27159	0.000037	0.000000
7.8029	0.000037	0.000000
9.19219c7.88403	0.000037	0.000000
9.11278	0.000037	0.000000
7.94795	0.000037	0.000000
9.01778	0.000037	0.000000
7.9907	0.000037	0.000000
8.91304c8.03345	0.000037	0.000000
8.8083	0.000037	0.000000
8.05413	0.000037	0.000000
8.69604	0.000037	0.000000
8.05147	0.000037	0.000000
8.58319l8.04668	0.000037	0.000000
8.57104c8.05072	0.000037	0.000000
8.45817	0.000037	0.000000
8.03134	0.000037	0.000000
8.34574	0.000037	0.000000
7.98973	0.000037	0.000000
8.24072c7.94812	0.000037	0.000000
8.1357	0.000037	0.000000
7.88517	0.000037	0.000000
8.04034	0.000037	0.000000
7.80479	0.000037	0.000000
7.96054c7.72441	0.000037	0.000000
7.88075	0.000037	0.000000
7.6283	0.000037	0.000000
7.81824	0.000037	0.000000
7.52244	0.000037	0.000000
7.77687c7.41658	0.000037	0.000000
7.7355	0.000037	0.000000
7.30324	0.000037	0.000000
7.71615	0.000037	0.000000
7.18941	0.000037	0.000000
7.72005l5.08522	0.000037	0.000000
7.71556l5.08142	0.000037	0.000000
9.42619zm5.09835	0.000037	0.000000
5.98378l6.67084	0.000037	0.000000
5.98176c7.23212	0.000037	0.000000
5.98258	0.000037	0.000000
7.56876	0.000037	0.000000
5.6016	0.000037	0.000000
7.57071	0.000037	0.000000
5.13386c7.57266	0.000037	0.000000
4.66612	0.000037	0.000000
7.26148	0.000037	0.000000
4.28301	0.000037	0.000000
6.67902	0.000037	0.000000
4.28227l5.11045	0.000037	0.000000
4.27926l5.09835	0.000037	0.000000
5.98378z	0.000037	0.000000
пользоваться	0.000037	0.000000
скидками	0.000037	0.000000
программы	0.000037	0.000000
m5.83338	0.000037	0.000000
5.83334h14.1667v7.325c14.1667	0.000037	0.000000
7.7	0.000184	0.000000
14.6167	0.000037	0.000000
7.88334	0.000037	0.000000
14.875	0.000074	0.000000
7.61667l17.2	0.000037	0.000000
5.29167c17.3667	0.000037	0.000000
5.125	0.000037	0.000000
17.3667	0.000037	0.000000
4.86667	0.000037	0.000000
17.2	0.000037	0.000000
4.7l14.875	0.000037	0.000000
2.375c14.6167	0.000037	0.000000
2.11667	0.000037	0.000000
2.3	0.000037	0.000000
2.675v4.16667h5.00005c4.54172	0.000037	0.000000
4.16672	0.000074	0.000000
4.54167	0.000037	0.000000
5v8.33334c4.16672	0.000037	0.000000
8.79167	0.000074	0.000000
4.54172	0.000037	0.000000
5.00005	0.000037	0.000000
9.16667c5.45838	0.000037	0.000000
5.83338	0.000147	0.000000
8.33334v5.83334zm14.1667	0.000037	0.000000
14.1667h5.83338v12.675c5.83338	0.000037	0.000000
12.3	0.000037	0.000000
5.38338	0.000037	0.000000
12.1167	0.000037	0.000000
5.12505	0.000037	0.000000
12.3833l2.80005	0.000037	0.000000
14.7083c2.63338	0.000037	0.000000
2.63338	0.000037	0.000000
15.1333	0.000037	0.000000
2.80005	0.000037	0.000000
15.3l5.12505	0.000037	0.000000
17.625c5.38338	0.000037	0.000000
17.8833	0.000037	0.000000
17.7	0.000110	0.000000
17.325v15.8333h15c15.4584	0.000037	0.000000
15.8333	0.000037	0.000000
15.8334	0.000074	0.000000
15.4583	0.000037	0.000000
15v11.6667c15.8334	0.000037	0.000000
15.4584	0.000037	0.000000
10.8333c14.5417	0.000037	0.000000
11.6667v14.1667z	0.000037	0.000000
179c49	0.000037	0.000000
оформлять	0.000037	0.000000
возврат	0.000037	0.000000
онлайн	0.000037	0.000000
/ul	0.000221	0.000000
vv_ddfriendship20__footer	0.000037	0.000000
vv_ddfriendship20__btn	0.000037	0.000000
vv_button	0.000368	0.000000
_desktop-lg	0.001326	0.000000
_block	0.000221	0.000000
headermaindmenucontainer	0.000037	0.000000
js-header-main-dmenu-container	0.000037	0.000000
headermaindmenu	0.000037	0.000000
headermaindmenu__inner	0.000037	0.000000
js-header-main-dmenu	0.000037	0.000000
headermaindmenu__row	0.000037	0.000000
js-header-main-dmenu__inner	0.000037	0.000000
js-header-catalog-menu	0.000037	0.000000
opacity	0.000184	0.000000
visible	0.000037	0.000000
headerbottomrel	0.000037	0.000000
js-header-bottom-sticky-place	0.000037	0.000000
headerbottom	0.000037	0.000000
headerbottom__maininner	0.000037	0.000000
headerbottom__outer	0.000037	0.000000
headerbottom__inner	0.000037	0.000000
headerbottom__row	0.000037	0.000000
headerbottom__col	0.000074	0.000000
headerbottom__mrow	0.000037	0.000000
headerbottom__mcol	0.000147	0.000000
/offers/	0.000074	0.000000
headerbottombtn	0.000479	0.000000
_action	0.000074	0.000000
headermenuclickbonuses	0.000074	0.000000
headerbottombtn__img	0.000221	0.000000
/local/templates/main-responsive/img/header/menu_slider/spec.svg	0.000074	0.000000
headerbottombtn__text	0.000479	0.000000
/dostavka/	0.000074	0.000000
header_delivery	0.000037	0.000000
/local/templates/main-responsive/img/header/menu_slider/delivery.svg	0.000037	0.000000
доставка	0.000221	0.000000
оплата	0.000110	0.000000
/card/	0.000074	0.000000
header_card	0.000037	0.000000
/local/templates/main-responsive/img/header/menu_slider/card.svg	0.000037	0.000000
карта	0.000110	0.000000
/media/recipes/	0.000110	0.000000
header_recipes	0.000037	0.000000
/local/templates/main-responsive/img/header/menu_slider/recipes.svg	0.000037	0.000000
_slider	0.000037	0.000000
js-header-bottom-line__slider-col	0.000037	0.000000
headerlevelprodssetwrp	0.000037	0.000000
headerlevelprodsset	0.000037	0.000000
swiper-container	0.000110	0.000000
_preinit	0.000037	0.000000
header-selected-categ-slider	0.000037	0.000000
headerlevelprodsset__row	0.000037	0.000000
swiper-wrapper	0.000147	0.000000
js-log-place	0.000037	0.000000
topmenu	0.000037	0.000000
headerlevelprodsset__col	0.000331	0.000000
_desktop-hide	0.000184	0.000000
swiper-slide	0.000737	0.000000
categories	0.000037	0.000000
_catalog	0.000110	0.000000
headermenuclickcatalog	0.000037	0.000000
/local/templates/main-responsive/img/header/menu_slider/catalog.svg	0.000037	0.000000
/goods/sladosti-i-deserty/	0.000074	0.000000
headermenuclicksladosti	0.000037	0.000000
сладости	0.000147	0.000000
десерты	0.000221	0.000000
/goods/gotovaya-eda/	0.000037	0.000000
headermenuclickkulinaria	0.000037	0.000000
готовая	0.000037	0.000000
еда	0.000037	0.000000
/b2b/	0.000074	0.000000
menuheaderb2b	0.000037	0.000000
бизнесу	0.000037	0.000000
/cards/	0.000074	0.000000
headermenuclickcards	0.000037	0.000000
подарочные	0.000074	0.000000
карты	0.000074	0.000000
headerlevelprodsset__button	0.000147	0.000000
prev	0.000037	0.000000
swiper-button-disabled	0.000037	0.000000
chevron-left	0.000037	0.000000
icon-chevron-left	0.000037	0.000000
next	0.000037	0.000000
headermenumorebtn	0.000037	0.000000
chevron-right	0.000037	0.000000
icon-chevron-right	0.000037	0.000000
headerbottomaddit	0.000037	0.000000
js-header__addit-bottom-container	0.000037	0.000000
vv_notify__container	0.000037	0.000000
vv_notify__containerinner	0.000074	0.000000
js-notify-container	0.000037	0.000000
/header	0.000074	0.000000
main	0.000037	0.000000
content	0.000074	0.000000
ex-body-inner	0.000037	0.000000
pageheader	0.000037	0.000000
pageheader__container	0.000037	0.000000
js-nav-chain	0.000037	0.000000
pageheader__breadcrumbs	0.000037	0.000000
breadcrumbs	0.000037	0.000000
js-main-breadcrumbs	0.000037	0.000000
js-main-breadcrumbs-slider	0.000037	0.000000
itemscope	0.000405	0.000000
itemtype=	0.000405	0.000000
//schema.org/breadcrumblist	0.000037	0.000000
nav	0.000184	0.000000
breadcrumbs__row	0.000037	0.000000
breadcrumbs__slide	0.000184	0.000000
js-main-breadcrumbs-slider__slide	0.000184	0.000000
breadcrumbs__link	0.000184	0.000000
itemprop=	0.001473	0.000000
itemlistelement	0.000184	0.000000
//schema.org/listitem	0.000184	0.000000
главная	0.000074	0.000000
item	0.000147	0.000000
name	0.000405	0.000000
breadcrumbs__arrow	0.000147	0.000000
m0.207289	0.000147	0.000000
1.22595l2.95697	0.000147	0.000000
4.00358l0.207289	0.000147	0.000000
6.78121c-0.0690965	0.000147	0.000000
7.0604	0.000147	0.000000
-0.0690965	0.000147	0.000000
7.51141	0.000147	0.000000
0.207289	0.000442	0.000000
7.7906c0.483675	0.000147	0.000000
8.0698	0.000295	0.000000
0.930144	0.000147	0.000000
1.20653	0.000147	0.000000
7.7906l4.45938	0.000147	0.000000
4.5047c4.73576	0.000147	0.000000
4.2255	0.000147	0.000000
4.73576	0.000147	0.000000
3.7745	0.000147	0.000000
4.45938	0.000147	0.000000
3.4953l1.20653	0.000147	0.000000
0.209397c0.930144	0.000147	0.000000
-0.0697976	0.000147	0.000000
0.483675	0.000147	0.000000
-0.0697975	0.000147	0.000000
0.209397c-0.06201	0.000147	0.000000
0.488592	0.000147	0.000000
-0.0690967	0.000147	0.000000
0.946757	0.000147	0.000000
1.22595z	0.000147	0.000000
товаров	0.000074	0.000000
/goods/sladosti-i-deserty/pirozhnye-i-deserty/	0.000037	1.446919
пирожные	0.000074	1.292768
/nav	0.000184	0.000000
//schema.org/product	0.000037	0.000000
data-pid=	0.000110	0.000000
64471	0.000479	4.624973
productfull	0.000037	0.000000
js_product_detail	0.000037	0.000000
section	0.000074	0.000000
product	0.000074	0.000000
fresh	0.000037	0.000000
product__container	0.000037	0.000000
product__cols	0.000037	0.000000
_with-thumbs	0.000037	0.000000
_new-tabs	0.000037	0.000000
js-product-detail	0.000037	0.000000
sku	0.000037	0.000000
brand	0.000037	0.000000
//schema.org/brand	0.000037	0.000000
классическое	0.000074	2.322388
пирожное	0.000074	1.916923
шоколадной	0.000074	2.427748
глазури	0.000074	2.427748
испечённое	0.000074	3.526361
основе	0.000074	1.916923
протеинового	0.000074	3.526361
комплекса	0.000074	3.526361
умеренно	0.000074	2.545531
сладкое	0.000074	2.679063
чуть	0.000074	2.679063
влажной	0.000074	3.238678
плотной	0.000074	3.015535
текстурой	0.000074	2.227078
насыщенным	0.000074	2.140066
вкусом	0.000074	1.366876
нотами	0.000074	2.679063
какао	0.000074	0.547435
оно	0.000074	2.833213
не	0.000110	0.000000
только	0.000110	0.000000
украсит	0.000074	3.526361
чаепитие	0.000074	2.060023
но	0.000074	1.629241
подойдёт	0.000074	1.680534
для	0.000147	0.000000
тех	0.000074	3.238678
кто	0.000074	2.227078
спорте	0.000074	3.526361
придерживается	0.000074	3.238678
кето	0.000074	3.931826
диеты.	0.000037	3.931826
product__col	0.000147	0.000000
gallery	0.000037	0.000000
product__colright	0.000037	0.000000
product__gallery	0.000037	0.000000
product__galleryinner	0.000037	0.000000
productgallery	0.000037	0.000000
slider	0.000037	0.000000
data-autoplay=	0.000037	0.000000
slider__slider	0.000037	0.000000
swiper-container-horizontal	0.000037	0.000000
_prod	0.000037	0.000000
data-id=	0.000368	0.000000
data-slider-slides-cnt=	0.000037	0.000000
slider__list	0.000037	0.000000
//img.vkusvill.ru/pim/images/site_largewebp/84f6b5ba-f3d6-4211-8620-0b221d25be04.webp	0.000074	4.624973
1705445300.1136	0.000074	4.624973
productgallery__item	0.000110	0.000000
slider__item	0.000110	0.000000
slider__iteminner	0.000110	0.000000
productgallery__image	0.000110	0.000000
data-fancybox=	0.000110	0.000000
product_foto	0.000110	0.000000
data-loop=	0.000110	0.000000
data-caption=	0.000110	0.000000
data-back-focus=	0.000110	0.000000
false	0.000331	0.000000
//img.vkusvill.ru/pim/images/site_largewebp/083b06c3-a44d-460f-a004-cd7ad38148c1.webp	0.000074	4.624973
1705445327.6909	0.000074	4.624973
lazyload	0.001805	0.000000
not_inited	0.000074	0.000000
/local/templates/main-responsive/assets/no-image.svg	0.000074	0.000000
v=4	0.000110	0.000000
data-src=	0.001805	0.000000
//img.vkusvill.ru/pim/images/site_bigwebp/083b06c3-a44d-460f-a004-cd7ad38148c1.webp	0.000037	4.624973
1705445323.7585	0.000037	4.624973
//img.vkusvill.ru/pim/images/site_largewebp/ff6a45ca-aa1f-458c-b5da-3a8048202263.webp	0.000074	4.624973
1737919006.2638	0.000074	4.624973
//img.vkusvill.ru/pim/images/site_bigwebp/ff6a45ca-aa1f-458c-b5da-3a8048202263.webp	0.000037	4.624973
1737919002.6541	0.000037	4.624973
slider__pagination	0.000037	0.000000
vv_sliderbtn	0.000074	0.000000
_next	0.000074	0.000000
vv_sliderbtn__img	0.000074	0.000000
svg-iconset-chevron-right	0.000037	0.000000
_prev	0.000074	0.000000
svg-iconset-chevron-left	0.000037	0.000000
vv23_productgallery_paginationmobile	0.000037	0.000000
js-vv23-product-gallery-pagination-mobile	0.000037	0.000000
product__gallerythumbs	0.000037	0.000000
product__gallerythumbsslider	0.000037	0.000000
swiper-container-vertical	0.000037	0.000000
js-product-gallery-thumbs-slider	0.000037	0.000000
product__gallerythumb	0.000110	0.000000
/local/templates/main-responsive/assets/no-image-square.svg	0.000110	0.000000
//img.vkusvill.ru/pim/images/site_miniwebp/84f6b5ba-f3d6-4211-8620-0b221d25be04.webp	0.000110	4.624973
1705445298.3836	0.000110	4.624973
//img.vkusvill.ru/pim/images/site_miniwebp/083b06c3-a44d-460f-a004-cd7ad38148c1.webp	0.000037	4.624973
1705445325.6849	0.000037	4.624973
//img.vkusvill.ru/pim/images/site_miniwebp/ff6a45ca-aa1f-458c-b5da-3a8048202263.webp	0.000037	4.624973
1737919004.4162	0.000037	4.624973
product__gallerythumbsnav	0.000074	0.000000
js-product-gallery-thumbs-prev	0.000037	0.000000
product__gallerythumbsnavbtn	0.000074	0.000000
m15.88	0.000037	0.000000
14.71l12	0.000037	0.000000
10.83l8.12003	0.000037	0.000000
14.71c7.73003	0.000037	0.000000
15.1	0.000110	0.000000
7.10003	0.000037	0.000000
6.71003	0.000074	0.000000
14.71c6.32003	0.000037	0.000000
14.32	0.000074	0.000000
6.32003	0.000037	0.000000
13.69	0.000074	0.000000
13.3l11.3	0.000037	0.000000
8.71c11.69	0.000037	0.000000
8.32	0.000074	0.000000
12.32	0.000037	0.000000
12.71	0.000037	0.000000
8.71l17.3	0.000037	0.000000
13.3c17.69	0.000037	0.000000
17.69	0.000037	0.000000
14.71c16.91	0.000037	0.000000
15.09	0.000037	0.000000
16.27	0.000037	0.000000
15.88	0.000037	0.000000
14.71z	0.000037	0.000000
black	0.000074	0.000000
js-product-gallery-thumbs-next	0.000037	0.000000
m8.12021	0.000037	0.000000
9.29l12.0002	0.000037	0.000000
13.17l15.8802	0.000037	0.000000
9.29c16.2702	0.000037	0.000000
8.9	0.000110	0.000000
16.9002	0.000037	0.000000
17.2902	0.000074	0.000000
9.29c17.6802	0.000037	0.000000
9.68	0.000074	0.000000
17.6802	0.000037	0.000000
10.31	0.000074	0.000000
10.7l12.7002	0.000037	0.000000
15.29c12.3102	0.000037	0.000000
15.68	0.000074	0.000000
11.6802	0.000037	0.000000
11.2902	0.000037	0.000000
15.29l6.70021	0.000037	0.000000
10.7c6.31021	0.000037	0.000000
6.31021	0.000037	0.000000
6.70021	0.000037	0.000000
9.29c7.09021	0.000037	0.000000
8.91	0.000037	0.000000
7.73021	0.000037	0.000000
8.12021	0.000037	0.000000
9.29z	0.000037	0.000000
productcardlabelcontainer	0.000037	0.000000
productcardlabel	0.000037	0.673729
js-product-cart-label	0.000037	0.673729
z-index:1	0.000037	0.673729
супермаркет	0.000074	3.238678
productcardlabel__row	0.000037	0.673729
productcardlabel__col	0.000037	0.673729
background	0.000074	0.000000
f0e68c	0.000037	3.238678
color	0.000074	0.000000
000000	0.000037	3.015535
product__rating	0.000037	0.000000
js-vv23-product-goto-rate	0.000037	0.000000
aggregaterating	0.000037	0.009852
//schema.org/aggregaterating	0.000037	0.009852
rating	0.000184	0.000000
default	0.000074	0.000000
lg	0.000074	0.000000
orange	0.000037	0.000000
reviews	0.000037	0.000000
1832	0.000295	4.624973
отзыва	0.000037	1.329136
data-scroll-to=	0.000037	0.000000
rating__icons	0.000184	0.000000
rating__iconsfront	0.000184	0.000000
rating__icon	0.000184	0.000000
star	0.000184	0.000000
icon-star	0.000184	0.000000
ratingvalue	0.000037	0.009852
4.9	0.000221	0.887303
rating__text	0.000184	0.000000
js-product-rate-value	0.000147	0.000000
reviewcount	0.000037	0.009852
bestrating	0.000037	0.009852
worstrating	0.000037	0.009852
ratingcornerleft	0.000037	0.000000
m11	0.000037	0.000000
0l10.661	0.000037	0.000000
2.71217c10.2046	0.000037	0.000000
6.36299	0.000074	0.000000
7.50251	0.000037	0.000000
9.33278	0.000074	0.000000
3.91089	0.000037	0.000000
10.1309l0	0.000037	0.000000
11h11v0z	0.000037	0.000000
white	0.000184	0.000000
ratingcornerright	0.000037	0.000000
m0	0.000037	0.000000
0l0.339022	0.000037	0.000000
2.71217c0.795373	0.000037	0.000000
3.49749	0.000037	0.000000
7.08911	0.000037	0.000000
10.1309l11	0.000037	0.000000
11h0v0z	0.000037	0.000000
js-datalayer-product-detail	0.000037	0.000000
js-product-cart	0.000037	0.000000
js-datalayer-detail	0.000037	0.000000
js-datalayer-catalog-list-item	0.000037	0.000000
data-xmlid=	0.000110	0.000000
data-koef=	0.000037	0.000000
data-unit=	0.000037	0.000000
шт	0.000037	0.050262
data-category_id=	0.000037	0.000000
50429	0.000037	1.446919
js-datalayer-catalog-list-category	0.000037	0.000000
десерты//пирожные	0.000037	1.446919
product__head	0.000037	0.000000
product__headtitle	0.000037	0.000000
product__headtitleinner	0.000037	0.000000
h1	0.000037	0.000000
product__title	0.000037	0.000000
js-datalayer-catalog-list-name	0.000037	0.000000
/h1	0.000037	0.000000
product__headshare	0.000037	0.000000
js-product-detail-share	0.000037	0.000000
поделиться	0.000037	0.000000
32	0.000516	0.000000
f5f5f5	0.000037	0.000000
g	0.000037	0.000000
clip-path=	0.000037	0.000000
clip0_3646_63164	0.000074	0.000000
m16.4851	0.000037	0.000000
10.5145l14.788	0.000037	0.000000
12.2116c14.4769	0.000037	0.000000
12.5227	0.000037	0.000000
14.4769	0.000037	0.000000
13.0318	0.000037	0.000000
14.788	0.000037	0.000000
13.343c15.0992	0.000037	0.000000
13.6541	0.000074	0.000000
15.6083	0.000037	0.000000
15.9194	0.000037	0.000000
13.343l17.6165	0.000037	0.000000
11.6459c18.5499	0.000037	0.000000
10.7125	0.000074	0.000000
20.0772	0.000037	0.000000
21.0106	0.000074	0.000000
11.6459c21.944	0.000037	0.000000
12.5793	0.000037	0.000000
21.944	0.000037	0.000000
14.1066	0.000037	0.000000
15.04l19.3135	0.000037	0.000000
16.7371c19.0024	0.000037	0.000000
17.0482	0.000037	0.000000
19.0024	0.000037	0.000000
17.5573	0.000037	0.000000
19.3135	0.000037	0.000000
17.8684c19.6247	0.000037	0.000000
18.1796	0.000074	0.000000
20.1338	0.000037	0.000000
20.4449	0.000037	0.000000
17.8684l22.142	0.000037	0.000000
16.1714c23.7032	0.000037	0.000000
14.6101	0.000037	0.000000
23.7032	0.000037	0.000000
12.0758	0.000037	0.000000
22.142	0.000037	0.000000
10.5145c20.5807	0.000037	0.000000
8.95324	0.000074	0.000000
18.0464	0.000037	0.000000
16.4851	0.000074	0.000000
10.5145zm14.2224	0.000037	0.000000
18.4341c14.5335	0.000037	0.000000
18.7453	0.000074	0.000000
15.0426	0.000037	0.000000
15.3537	0.000037	0.000000
18.4341l18.7478	0.000037	0.000000
15.04c19.059	0.000037	0.000000
14.7289	0.000037	0.000000
19.059	0.000037	0.000000
14.2198	0.000037	0.000000
18.7478	0.000037	0.000000
13.9086c18.4367	0.000037	0.000000
13.5975	0.000074	0.000000
17.9276	0.000037	0.000000
17.6165	0.000037	0.000000
13.9086l14.2224	0.000037	0.000000
17.3028c13.9112	0.000037	0.000000
17.6139	0.000037	0.000000
13.9112	0.000037	0.000000
18.123	0.000037	0.000000
14.2224	0.000037	0.000000
18.4341zm17.0508	0.000037	0.000000
18.9998l15.3537	0.000037	0.000000
20.6969c14.4203	0.000037	0.000000
21.6303	0.000074	0.000000
12.893	0.000037	0.000000
11.9596	0.000074	0.000000
20.6969c11.0262	0.000037	0.000000
19.7635	0.000037	0.000000
11.0262	0.000037	0.000000
18.2361	0.000037	0.000000
17.3028l13.6567	0.000037	0.000000
15.6057c13.9678	0.000037	0.000000
15.2946	0.000037	0.000000
13.9678	0.000037	0.000000
14.7855	0.000037	0.000000
13.6567	0.000037	0.000000
14.4743c13.3455	0.000037	0.000000
14.1632	0.000074	0.000000
12.8364	0.000037	0.000000
12.5253	0.000037	0.000000
14.4743l10.8282	0.000037	0.000000
16.1714c9.26695	0.000037	0.000000
17.7327	0.000037	0.000000
9.26695	0.000037	0.000000
20.267	0.000037	0.000000
10.8282	0.000037	0.000000
21.8282c12.3895	0.000037	0.000000
23.3895	0.000074	0.000000
14.9238	0.000037	0.000000
21.8282l18.1822	0.000037	0.000000
20.1312c18.4933	0.000037	0.000000
19.8201	0.000110	0.000000
18.4933	0.000037	0.000000
19.3109	0.000037	0.000000
18.1822	0.000037	0.000000
18.9998c17.871	0.000037	0.000000
18.6887	0.000074	0.000000
17.3619	0.000037	0.000000
17.0508	0.000037	0.000000
18.9998z	0.000037	0.000000
c2c2c2	0.000037	0.000000
/g	0.000037	0.000000
defs	0.000037	0.000000
clippath	0.000037	0.000000
translate	0.000037	0.000000
/clippath	0.000037	0.000000
/defs	0.000037	0.000000
product__headshare__tooltip	0.000037	0.000000
product__headshare__tooltippin	0.000037	0.000000
28	0.000110	0.000000
fill-rule=	0.000147	0.000000
evenodd	0.000295	0.000000
clip-rule=	0.000147	0.000000
m14	0.000074	0.000000
4c17	0.000037	0.000000
19.9999	0.000037	0.000000
12h4c7.9749	0.000037	0.000000
4z	0.000037	0.000000
4a4a4e	0.000037	0.000000
скопировать	0.000037	0.000000
ссылку	0.000037	0.000000
product__headweightq	0.000037	0.000000
lk-displayflex	0.000258	0.000000
lk-displayflex-vcenter	0.000110	0.000000
gray500	0.000110	0.000000
productcard__weight	0.000037	0.050262
50	0.000110	0.000000
г	0.000184	0.000000
product__headprice	0.000037	0.000000
product__price	0.000037	0.000000
product__priceitem	0.000037	0.000000
js-product-price-item	0.000037	0.000000
offers	0.000037	0.000000
//schema.org/offer	0.000037	0.000000
seller	0.000037	0.000000
//schema.org/organization	0.000037	0.000000
pricecurrency	0.000037	0.000000
rub	0.000110	0.000000
price	0.000184	0.000000
136	0.000147	3.931826
availability	0.000037	0.000000
//schema.org/instock	0.000037	0.000000
gray	0.000147	0.000000
label	0.000110	0.000000
thinsp	0.000037	0.000000
₽/шт	0.000037	0.050262
js-datalayer-catalog-list-price	0.000037	0.000000
js-datalayer-catalog-list-price-old	0.000037	0.000000
vv_demand20popinfo__detailprodbtncontainer	0.000037	0.000000
js-demand22-prod-btn-container	0.000037	0.000000
vv23_detailprodbtnmobstickycontainer	0.000037	0.000000
tooltipcontainer	0.000037	0.000000
vv23_detailprodbtnmobstickycontainer__row	0.000037	0.000000
vv23_detailprodbtnmobstickycontainer__col	0.000110	0.000000
vv25_detailprodbtntabletstickyproduct	0.000037	0.000000
vv25_detailprodbtntabletstickyproduct__img	0.000037	0.000000
vv25_detailprodbtntabletstickyproduct__content	0.000037	0.000000
vv25_detailprodbtntabletstickyproduct__title	0.000037	0.000000
subtitle	0.000847	0.000000
vv25_detailprodbtntabletstickyproduct__bottom	0.000037	0.000000
vv25_detailprodbtntabletstickyproduct__rating	0.000037	0.009852
b500	0.000221	0.000000
yellow-orange3	0.000037	0.009852
vv25_detailprodbtntabletstickyproduct__reviewscount	0.000037	0.000000
оценки	0.000074	1.329136
js-demand22-prod-btn-container__btn-place	0.000037	0.000000
_fav	0.000037	0.000000
js-product-favorite-btn	0.000074	0.000000
vv23_detailprodbtnmobstickyfavoritewrp	0.000037	0.000000
vv23_detailprodbtnmobstickyfavorite	0.000037	0.000000
_not-in-fav	0.000074	0.000000
js-add-to-favorite	0.000074	0.000000
_skiptitle	0.000074	0.000000
vv23_detailprodbtnmobstickyfavorite__inner	0.000037	0.000000
vv23_detailprodbtnmobstickyfavorite__img	0.000074	0.000000
_full	0.000074	0.000000
31	0.001031	0.000000
m8.40039	0.000074	0.000000
21.7446c8.40039	0.000074	0.000000
22.6231	0.000147	0.000000
9.37955	0.000074	0.000000
23.1472	0.000147	0.000000
10.1106	0.000074	0.000000
22.6598l14.3902	0.000074	0.000000
19.8067c14.7597	0.000074	0.000000
19.5604	0.000147	0.000000
15.2411	0.000074	0.000000
15.6106	0.000074	0.000000
19.8067l19.8902	0.000074	0.000000
22.6598c20.6212	0.000074	0.000000
21.6004	0.000147	0.000000
21.7446v9.49995c21.6004	0.000074	0.000000
7.67741	0.000147	0.000000
20.1229	0.000074	0.000000
